id,date,region,transportation_type,value
4667,2020-02-25,Nova Scotia,Grocery & pharmacy,2.0
4668,2020-02-25,Nova Scotia,Parks,6.0
4669,2020-02-25,Nova Scotia,Transit stations,4.0
4670,2020-02-25,Nova Scotia,Workplace,2.0
4671,2020-02-25,Nova Scotia,Residential,0.0
4672,2020-02-26,Nova Scotia,Retail & recreation,7.0
4673,2020-02-26,Nova Scotia,Grocery & pharmacy,4.0
4674,2020-02-26,Nova Scotia,Parks,18.0
4675,2020-02-26,Nova Scotia,Transit stations,9.0
4676,2020-02-26,Nova Scotia,Workplace,2.0
4677,2020-02-26,Nova Scotia,Residential,-1.0
4678,2020-02-27,Nova Scotia,Retail & recreation,-6.0
4679,2020-02-27,Nova Scotia,Grocery & pharmacy,-7.0
4680,2020-02-27,Nova Scotia,Parks,-18.0
4681,2020-02-27,Nova Scotia,Transit stations,-8.0
4682,2020-02-27,Nova Scotia,Workplace,1.0
4683,2020-02-27,Nova Scotia,Residential,2.0
4684,2020-02-28,Nova Scotia,Retail & recreation,1.0
4685,2020-02-28,Nova Scotia,Grocery & pharmacy,2.0
4686,2020-02-28,Nova Scotia,Parks,-18.0
4687,2020-02-28,Nova Scotia,Transit stations,6.0
4688,2020-02-28,Nova Scotia,Workplace,5.0
4689,2020-02-28,Nova Scotia,Residential,1.0
4690,2020-02-29,Nova Scotia,Retail & recreation,2.0
4691,2020-02-29,Nova Scotia,Grocery & pharmacy,-1.0
4692,2020-02-29,Nova Scotia,Parks,2.0
4693,2020-02-29,Nova Scotia,Transit stations,13.0
4694,2020-02-29,Nova Scotia,Workplace,4.0
4695,2020-02-29,Nova Scotia,Residential,0.0
4696,2020-03-01,Nova Scotia,Retail & recreation,38.0
4697,2020-03-01,Nova Scotia,Grocery & pharmacy,32.0
4698,2020-03-01,Nova Scotia,Parks,71.0
4699,2020-03-01,Nova Scotia,Transit stations,28.0
4700,2020-03-01,Nova Scotia,Workplace,17.0
4701,2020-03-01,Nova Scotia,Residential,-4.0
4702,2020-03-02,Nova Scotia,Retail & recreation,5.0
4703,2020-03-02,Nova Scotia,Grocery & pharmacy,4.0
4704,2020-03-02,Nova Scotia,Parks,16.0
4705,2020-03-02,Nova Scotia,Transit stations,4.0
4706,2020-03-02,Nova Scotia,Workplace,3.0
4707,2020-03-02,Nova Scotia,Residential,1.0
4708,2020-03-03,Nova Scotia,Retail & recreation,3.0
4709,2020-03-03,Nova Scotia,Grocery & pharmacy,5.0
4710,2020-03-03,Nova Scotia,Parks,5.0
4711,2020-03-03,Nova Scotia,Transit stations,2.0
4712,2020-03-03,Nova Scotia,Workplace,3.0
4713,2020-03-03,Nova Scotia,Residential,1.0
4714,2020-03-04,Nova Scotia,Retail & recreation,2.0
4715,2020-03-04,Nova Scotia,Grocery & pharmacy,-3.0
4716,2020-03-04,Nova Scotia,Parks,-8.0
4717,2020-03-04,Nova Scotia,Transit stations,2.0
4718,2020-03-04,Nova Scotia,Workplace,1.0
4719,2020-03-04,Nova Scotia,Residential,1.0
4720,2020-03-05,Nova Scotia,Retail & recreation,8.0
4721,2020-03-05,Nova Scotia,Grocery & pharmacy,5.0
4722,2020-03-05,Nova Scotia,Parks,15.0
4723,2020-03-05,Nova Scotia,Transit stations,0.0
4724,2020-03-05,Nova Scotia,Workplace,5.0
4725,2020-03-05,Nova Scotia,Residential,0.0
4726,2020-03-06,Nova Scotia,Retail & recreation,7.0
4727,2020-03-06,Nova Scotia,Grocery & pharmacy,9.0
4728,2020-03-06,Nova Scotia,Parks,16.0
4729,2020-03-06,Nova Scotia,Transit stations,6.0
4730,2020-03-06,Nova Scotia,Workplace,7.0
4731,2020-03-06,Nova Scotia,Residential,0.0
4732,2020-03-07,Nova Scotia,Retail & recreation,-13.0
4733,2020-03-07,Nova Scotia,Grocery & pharmacy,-13.0
4734,2020-03-07,Nova Scotia,Parks,-22.0
4735,2020-03-07,Nova Scotia,Transit stations,-8.0
4736,2020-03-07,Nova Scotia,Workplace,-2.0
4737,2020-03-07,Nova Scotia,Residential,4.0
4738,2020-03-08,Nova Scotia,Retail & recreation,54.0
4739,2020-03-08,Nova Scotia,Grocery & pharmacy,41.0
4740,2020-03-08,Nova Scotia,Parks,141.0
4741,2020-03-08,Nova Scotia,Transit stations,32.0
4742,2020-03-08,Nova Scotia,Workplace,19.0
4743,2020-03-08,Nova Scotia,Residential,-6.0
4744,2020-03-09,Nova Scotia,Retail & recreation,2.0
4745,2020-03-09,Nova Scotia,Grocery & pharmacy,3.0
4746,2020-03-09,Nova Scotia,Parks,9.0
4747,2020-03-09,Nova Scotia,Transit stations,3.0
4748,2020-03-09,Nova Scotia,Workplace,2.0
4749,2020-03-09,Nova Scotia,Residential,1.0
4750,2020-03-10,Nova Scotia,Retail & recreation,-1.0
4751,2020-03-10,Nova Scotia,Grocery & pharmacy,1.0
4752,2020-03-10,Nova Scotia,Parks,-9.0
4753,2020-03-10,Nova Scotia,Transit stations,0.0
4754,2020-03-10,Nova Scotia,Workplace,1.0
4755,2020-03-10,Nova Scotia,Residential,2.0
4756,2020-03-11,Nova Scotia,Retail & recreation,2.0
4757,2020-03-11,Nova Scotia,Grocery & pharmacy,1.0
4758,2020-03-11,Nova Scotia,Parks,4.0
4759,2020-03-11,Nova Scotia,Transit stations,3.0
4760,2020-03-11,Nova Scotia,Workplace,1.0
4761,2020-03-11,Nova Scotia,Residential,1.0
4762,2020-03-12,Nova Scotia,Retail & recreation,13.0
4763,2020-03-12,Nova Scotia,Grocery & pharmacy,20.0
4764,2020-03-12,Nova Scotia,Parks,41.0
4765,2020-03-12,Nova Scotia,Transit stations,2.0
4766,2020-03-12,Nova Scotia,Workplace,3.0
4767,2020-03-12,Nova Scotia,Residential,-1.0
4768,2020-03-13,Nova Scotia,Retail & recreation,1.0
4769,2020-03-13,Nova Scotia,Grocery & pharmacy,27.0
4770,2020-03-13,Nova Scotia,Parks,-14.0
4771,2020-03-13,Nova Scotia,Transit stations,-7.0
4772,2020-03-13,Nova Scotia,Workplace,1.0
4773,2020-03-13,Nova Scotia,Residential,3.0
4774,2020-03-14,Nova Scotia,Retail & recreation,-6.0
4775,2020-03-14,Nova Scotia,Grocery & pharmacy,17.0
4776,2020-03-14,Nova Scotia,Parks,21.0
4777,2020-03-14,Nova Scotia,Transit stations,-2.0
4778,2020-03-14,Nova Scotia,Workplace,-1.0
4779,2020-03-14,Nova Scotia,Residential,2.0
4780,2020-03-15,Nova Scotia,Retail & recreation,38.0
4781,2020-03-15,Nova Scotia,Grocery & pharmacy,64.0
4782,2020-03-15,Nova Scotia,Parks,182.0
4783,2020-03-15,Nova Scotia,Transit stations,13.0
4784,2020-03-15,Nova Scotia,Workplace,13.0
4785,2020-03-15,Nova Scotia,Residential,-4.0
4786,2020-03-16,Nova Scotia,Retail & recreation,-5.0
4787,2020-03-16,Nova Scotia,Grocery & pharmacy,34.0
4788,2020-03-16,Nova Scotia,Parks,20.0
4789,2020-03-16,Nova Scotia,Transit stations,-27.0
4790,2020-03-16,Nova Scotia,Workplace,-29.0
4791,2020-03-16,Nova Scotia,Residential,9.0
4792,2020-03-17,Nova Scotia,Retail & recreation,-22.0
4793,2020-03-17,Nova Scotia,Grocery & pharmacy,15.0
4794,2020-03-17,Nova Scotia,Parks,21.0
4795,2020-03-17,Nova Scotia,Transit stations,-33.0
4796,2020-03-17,Nova Scotia,Workplace,-37.0
4797,2020-03-17,Nova Scotia,Residential,12.0
4798,2020-03-18,Nova Scotia,Retail & recreation,-30.0
4799,2020-03-18,Nova Scotia,Grocery & pharmacy,0.0
4800,2020-03-18,Nova Scotia,Parks,71.0
4801,2020-03-18,Nova Scotia,Transit stations,-36.0
4802,2020-03-18,Nova Scotia,Workplace,-42.0
4803,2020-03-18,Nova Scotia,Residential,14.0
4804,2020-03-19,Nova Scotia,Retail & recreation,-30.0
4805,2020-03-19,Nova Scotia,Grocery & pharmacy,4.0
4806,2020-03-19,Nova Scotia,Parks,86.0
4807,2020-03-19,Nova Scotia,Transit stations,-42.0
4808,2020-03-19,Nova Scotia,Workplace,-44.0
4809,2020-03-19,Nova Scotia,Residential,14.0
4810,2020-03-20,Nova Scotia,Retail & recreation,-43.0
4811,2020-03-20,Nova Scotia,Grocery & pharmacy,-8.0
4812,2020-03-20,Nova Scotia,Parks,-22.0
4813,2020-03-20,Nova Scotia,Transit stations,-49.0
4814,2020-03-20,Nova Scotia,Workplace,-47.0
4815,2020-03-20,Nova Scotia,Residential,19.0
4816,2020-03-21,Nova Scotia,Retail & recreation,-49.0
4817,2020-03-21,Nova Scotia,Grocery & pharmacy,-21.0
4818,2020-03-21,Nova Scotia,Parks,88.0
4819,2020-03-21,Nova Scotia,Transit stations,-38.0
4820,2020-03-21,Nova Scotia,Workplace,-34.0
4821,2020-03-21,Nova Scotia,Residential,11.0
4822,2020-03-22,Nova Scotia,Retail & recreation,-34.0
4823,2020-03-22,Nova Scotia,Grocery & pharmacy,4.0
4824,2020-03-22,Nova Scotia,Parks,83.0
4825,2020-03-22,Nova Scotia,Transit stations,-38.0
4826,2020-03-22,Nova Scotia,Workplace,-25.0
4827,2020-03-22,Nova Scotia,Residential,4.0
4828,2020-03-23,Nova Scotia,Retail & recreation,-50.0
4829,2020-03-23,Nova Scotia,Grocery & pharmacy,-21.0
4830,2020-03-23,Nova Scotia,Parks,-16.0
4831,2020-03-23,Nova Scotia,Transit stations,-58.0
4832,2020-03-23,Nova Scotia,Workplace,-55.0
4833,2020-03-23,Nova Scotia,Residential,19.0
4834,2020-03-24,Nova Scotia,Retail & recreation,-65.0
4835,2020-03-24,Nova Scotia,Grocery & pharmacy,-39.0
4836,2020-03-24,Nova Scotia,Parks,-54.0
4837,2020-03-24,Nova Scotia,Transit stations,-66.0
4838,2020-03-24,Nova Scotia,Workplace,-61.0
4839,2020-03-24,Nova Scotia,Residential,24.0
4840,2020-03-25,Nova Scotia,Retail & recreation,-51.0
4841,2020-03-25,Nova Scotia,Grocery & pharmacy,-21.0
4842,2020-03-25,Nova Scotia,Parks,-7.0
4843,2020-03-25,Nova Scotia,Transit stations,-57.0
4844,2020-03-25,Nova Scotia,Workplace,-58.0
4845,2020-03-25,Nova Scotia,Residential,20.0
4846,2020-03-26,Nova Scotia,Retail & recreation,-58.0
4847,2020-03-26,Nova Scotia,Grocery & pharmacy,-30.0
4848,2020-03-26,Nova Scotia,Parks,-47.0
4849,2020-03-26,Nova Scotia,Transit stations,-69.0
4850,2020-03-26,Nova Scotia,Workplace,-59.0
4851,2020-03-26,Nova Scotia,Residential,22.0
4852,2020-03-27,Nova Scotia,Retail & recreation,-55.0
4853,2020-03-27,Nova Scotia,Grocery & pharmacy,-24.0
4854,2020-03-27,Nova Scotia,Parks,-42.0
4855,2020-03-27,Nova Scotia,Transit stations,-65.0
4856,2020-03-27,Nova Scotia,Workplace,-57.0
4857,2020-03-27,Nova Scotia,Residential,24.0
4858,2020-03-28,Nova Scotia,Retail & recreation,-56.0
4859,2020-03-28,Nova Scotia,Grocery & pharmacy,-29.0
4860,2020-03-28,Nova Scotia,Parks,-4.0
4861,2020-03-28,Nova Scotia,Transit stations,-52.0
4862,2020-03-28,Nova Scotia,Workplace,-42.0
4863,2020-03-28,Nova Scotia,Residential,14.0
4864,2020-03-29,Nova Scotia,Retail & recreation,-33.0
4865,2020-03-29,Nova Scotia,Grocery & pharmacy,-7.0
4866,2020-03-29,Nova Scotia,Parks,95.0
4867,2020-03-29,Nova Scotia,Transit stations,-45.0
4868,2020-03-29,Nova Scotia,Workplace,-32.0
4869,2020-03-29,Nova Scotia,Residential,5.0
4870,2020-03-30,Nova Scotia,Retail & recreation,-52.0
4871,2020-03-30,Nova Scotia,Grocery & pharmacy,-26.0
4872,2020-03-30,Nova Scotia,Parks,-31.0
4873,2020-03-30,Nova Scotia,Transit stations,-64.0
4874,2020-03-30,Nova Scotia,Workplace,-59.0
4875,2020-03-30,Nova Scotia,Residential,21.0
4876,2020-03-31,Nova Scotia,Retail & recreation,-53.0
4877,2020-03-31,Nova Scotia,Grocery & pharmacy,-25.0
4878,2020-03-31,Nova Scotia,Parks,-40.0
4879,2020-03-31,Nova Scotia,Transit stations,-66.0
4880,2020-03-31,Nova Scotia,Workplace,-60.0
4881,2020-03-31,Nova Scotia,Residential,22.0
4882,2020-04-01,Nova Scotia,Retail & recreation,-55.0
4883,2020-04-01,Nova Scotia,Grocery & pharmacy,-30.0
4884,2020-04-01,Nova Scotia,Parks,-38.0
4885,2020-04-01,Nova Scotia,Transit stations,-66.0
4886,2020-04-01,Nova Scotia,Workplace,-60.0
4887,2020-04-01,Nova Scotia,Residential,22.0
4888,2020-04-02,Nova Scotia,Retail & recreation,-56.0
4889,2020-04-02,Nova Scotia,Grocery & pharmacy,-32.0
4890,2020-04-02,Nova Scotia,Parks,-51.0
4891,2020-04-02,Nova Scotia,Transit stations,-74.0
4892,2020-04-02,Nova Scotia,Workplace,-60.0
4893,2020-04-02,Nova Scotia,Residential,22.0
4894,2020-04-03,Nova Scotia,Retail & recreation,-53.0
4895,2020-04-03,Nova Scotia,Grocery & pharmacy,-27.0
4896,2020-04-03,Nova Scotia,Parks,-52.0
4897,2020-04-03,Nova Scotia,Transit stations,-69.0
4898,2020-04-03,Nova Scotia,Workplace,-58.0
4899,2020-04-03,Nova Scotia,Residential,24.0
4900,2020-04-04,Nova Scotia,Retail & recreation,-59.0
4901,2020-04-04,Nova Scotia,Grocery & pharmacy,-36.0
4902,2020-04-04,Nova Scotia,Parks,-44.0
4903,2020-04-04,Nova Scotia,Transit stations,-61.0
4904,2020-04-04,Nova Scotia,Workplace,-44.0
4905,2020-04-04,Nova Scotia,Residential,16.0
4906,2020-04-05,Nova Scotia,Retail & recreation,-38.0
4907,2020-04-05,Nova Scotia,Grocery & pharmacy,-15.0
4908,2020-04-05,Nova Scotia,Parks,44.0
4909,2020-04-05,Nova Scotia,Transit stations,-51.0
4910,2020-04-05,Nova Scotia,Workplace,-33.0
4911,2020-04-05,Nova Scotia,Residential,5.0
4912,2020-04-06,Nova Scotia,Retail & recreation,-51.0
4913,2020-04-06,Nova Scotia,Grocery & pharmacy,-27.0
4914,2020-04-06,Nova Scotia,Parks,-24.0
4915,2020-04-06,Nova Scotia,Transit stations,-66.0
4916,2020-04-06,Nova Scotia,Workplace,-59.0
4917,2020-04-06,Nova Scotia,Residential,21.0
4918,2020-04-07,Nova Scotia,Retail & recreation,-53.0
4919,2020-04-07,Nova Scotia,Grocery & pharmacy,-25.0
4920,2020-04-07,Nova Scotia,Parks,-35.0
4921,2020-04-07,Nova Scotia,Transit stations,-67.0
4922,2020-04-07,Nova Scotia,Workplace,-60.0
4923,2020-04-07,Nova Scotia,Residential,21.0
4924,2020-04-08,Nova Scotia,Retail & recreation,-49.0
4925,2020-04-08,Nova Scotia,Grocery & pharmacy,-20.0
4926,2020-04-08,Nova Scotia,Parks,-29.0
4927,2020-04-08,Nova Scotia,Transit stations,-66.0
4928,2020-04-08,Nova Scotia,Workplace,-60.0
4929,2020-04-08,Nova Scotia,Residential,21.0
4930,2020-04-09,Nova Scotia,Retail & recreation,-36.0
4931,2020-04-09,Nova Scotia,Grocery & pharmacy,2.0
4932,2020-04-09,Nova Scotia,Parks,-19.0
4933,2020-04-09,Nova Scotia,Transit stations,-65.0
4934,2020-04-09,Nova Scotia,Workplace,-60.0
4935,2020-04-09,Nova Scotia,Residential,19.0
4936,2020-04-10,Nova Scotia,Retail & recreation,-84.0
4937,2020-04-10,Nova Scotia,Grocery & pharmacy,-75.0
4938,2020-04-10,Nova Scotia,Parks,-68.0
4939,2020-04-10,Nova Scotia,Transit stations,-83.0
4940,2020-04-10,Nova Scotia,Workplace,-83.0
4941,2020-04-10,Nova Scotia,Residential,33.0
4942,2020-04-11,Nova Scotia,Retail & recreation,-55.0
4943,2020-04-11,Nova Scotia,Grocery & pharmacy,-21.0
4944,2020-04-11,Nova Scotia,Parks,-55.0
4945,2020-04-11,Nova Scotia,Transit stations,-62.0
4946,2020-04-11,Nova Scotia,Workplace,-46.0
4947,2020-04-11,Nova Scotia,Residential,16.0
4948,2020-02-15,Nunavut,Retail & recreation,-7.0
4949,2020-02-15,Nunavut,Grocery & pharmacy,
4950,2020-02-15,Nunavut,Parks,
4951,2020-02-15,Nunavut,Transit stations,
4952,2020-02-15,Nunavut,Workplace,
4953,2020-02-15,Nunavut,Residential,
4954,2020-02-17,Nunavut,Retail & recreation,
4955,2020-02-17,Nunavut,Grocery & pharmacy,
4956,2020-02-17,Nunavut,Parks,
4957,2020-02-17,Nunavut,Transit stations,
4958,2020-02-17,Nunavut,Workplace,-7.0
4959,2020-02-17,Nunavut,Residential,
4960,2020-02-18,Nunavut,Retail & recreation,
4961,2020-02-18,Nunavut,Grocery & pharmacy,
4962,2020-02-18,Nunavut,Parks,
4963,2020-02-18,Nunavut,Transit stations,
4964,2020-02-18,Nunavut,Workplace,-4.0
4965,2020-02-18,Nunavut,Residential,
4966,2020-02-19,Nunavut,Retail & recreation,-4.0
4967,2020-02-19,Nunavut,Grocery & pharmacy,
4968,2020-02-19,Nunavut,Parks,
4969,2020-02-19,Nunavut,Transit stations,
4970,2020-02-19,Nunavut,Workplace,-2.0
4971,2020-02-19,Nunavut,Residential,
4972,2020-02-20,Nunavut,Retail & recreation,
4973,2020-02-20,Nunavut,Grocery & pharmacy,
4974,2020-02-20,Nunavut,Parks,
4975,2020-02-20,Nunavut,Transit stations,
4976,2020-02-20,Nunavut,Workplace,1.0
4977,2020-02-20,Nunavut,Residential,
4978,2020-02-21,Nunavut,Retail & recreation,-8.0
4979,2020-02-21,Nunavut,Grocery & pharmacy,
4980,2020-02-21,Nunavut,Parks,
4981,2020-02-21,Nunavut,Transit stations,
4982,2020-02-21,Nunavut,Workplace,-4.0
4983,2020-02-21,Nunavut,Residential,
4984,2020-02-22,Nunavut,Retail & recreation,-2.0
4985,2020-02-22,Nunavut,Grocery & pharmacy,
4986,2020-02-22,Nunavut,Parks,
4987,2020-02-22,Nunavut,Transit stations,
4988,2020-02-22,Nunavut,Workplace,
4989,2020-02-22,Nunavut,Residential,
4990,2020-02-24,Nunavut,Retail & recreation,
4991,2020-02-24,Nunavut,Grocery & pharmacy,
4992,2020-02-24,Nunavut,Parks,
4993,2020-02-24,Nunavut,Transit stations,
4994,2020-02-24,Nunavut,Workplace,4.0
4995,2020-02-24,Nunavut,Residential,
4996,2020-02-25,Nunavut,Retail & recreation,
4997,2020-02-25,Nunavut,Grocery & pharmacy,
4998,2020-02-25,Nunavut,Parks,
7021,2020-04-17,Halifax,driving,60.7
4999,2020-02-25,Nunavut,Transit stations,
5000,2020-02-25,Nunavut,Workplace,4.0
5001,2020-02-25,Nunavut,Residential,
5002,2020-02-26,Nunavut,Retail & recreation,9.0
5003,2020-02-26,Nunavut,Grocery & pharmacy,
5004,2020-02-26,Nunavut,Parks,
5005,2020-02-26,Nunavut,Transit stations,
5006,2020-02-26,Nunavut,Workplace,5.0
5007,2020-02-26,Nunavut,Residential,
5008,2020-02-27,Nunavut,Retail & recreation,
5009,2020-02-27,Nunavut,Grocery & pharmacy,
5010,2020-02-27,Nunavut,Parks,
5011,2020-02-27,Nunavut,Transit stations,
5012,2020-02-27,Nunavut,Workplace,6.0
5013,2020-02-27,Nunavut,Residential,
5014,2020-02-28,Nunavut,Retail & recreation,5.0
5015,2020-02-28,Nunavut,Grocery & pharmacy,
5016,2020-02-28,Nunavut,Parks,
5017,2020-02-28,Nunavut,Transit stations,
5018,2020-02-28,Nunavut,Workplace,4.0
5019,2020-02-28,Nunavut,Residential,
5020,2020-02-29,Nunavut,Retail & recreation,14.0
5021,2020-02-29,Nunavut,Grocery & pharmacy,
5022,2020-02-29,Nunavut,Parks,
5023,2020-02-29,Nunavut,Transit stations,
5024,2020-02-29,Nunavut,Workplace,
5025,2020-02-29,Nunavut,Residential,
5026,2020-03-02,Nunavut,Retail & recreation,
5027,2020-03-02,Nunavut,Grocery & pharmacy,
5028,2020-03-02,Nunavut,Parks,
5029,2020-03-02,Nunavut,Transit stations,
5030,2020-03-02,Nunavut,Workplace,5.0
5031,2020-03-02,Nunavut,Residential,
5032,2020-03-03,Nunavut,Retail & recreation,
5033,2020-03-03,Nunavut,Grocery & pharmacy,
5034,2020-03-03,Nunavut,Parks,
5035,2020-03-03,Nunavut,Transit stations,
5036,2020-03-03,Nunavut,Workplace,6.0
5037,2020-03-03,Nunavut,Residential,
5038,2020-03-04,Nunavut,Retail & recreation,1.0
5039,2020-03-04,Nunavut,Grocery & pharmacy,
5040,2020-03-04,Nunavut,Parks,
5041,2020-03-04,Nunavut,Transit stations,
5042,2020-03-04,Nunavut,Workplace,5.0
5043,2020-03-04,Nunavut,Residential,
5044,2020-03-05,Nunavut,Retail & recreation,
5045,2020-03-05,Nunavut,Grocery & pharmacy,
5046,2020-03-05,Nunavut,Parks,
5047,2020-03-05,Nunavut,Transit stations,
5048,2020-03-05,Nunavut,Workplace,8.0
5049,2020-03-05,Nunavut,Residential,
5050,2020-03-06,Nunavut,Retail & recreation,-2.0
5051,2020-03-06,Nunavut,Grocery & pharmacy,
5052,2020-03-06,Nunavut,Parks,
5053,2020-03-06,Nunavut,Transit stations,
5054,2020-03-06,Nunavut,Workplace,10.0
5055,2020-03-06,Nunavut,Residential,
5056,2020-03-07,Nunavut,Retail & recreation,-3.0
5057,2020-03-07,Nunavut,Grocery & pharmacy,
5058,2020-03-07,Nunavut,Parks,
5059,2020-03-07,Nunavut,Transit stations,
5060,2020-03-07,Nunavut,Workplace,
5061,2020-03-07,Nunavut,Residential,
5062,2020-03-08,Nunavut,Retail & recreation,-47.0
